"조사연도","MD제공용_가구고유번호","가중값","수도권여부","가구주_성별코드","가구원수","가구주_만연령","가구주연령_10세단위코드","가구주_혼인상태코드","입주형태코드","부채보유여부","소득5분위코드(보완)","소득10분위코드(보완)(2017년~)","순자산5분위코드","순자산10분위코드","자산","자산_금융자산","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","경상소득(보완)","처분가능소득(보완)[경상소득(보완)-비소비지출(보완)]","원리금상환_생계부담_소득대비상환액비중","여유자금운용계획코드","금융자산투자운용방법코드","거주지주택가격전망코드","여유자금부동산투자여부","1년후금융부채규모전망코드","부채증가원인코드","1년전대비부채증감코드","원리금연체여부","30일이상원리금연체여부","원리금상환_생계부담정도코드"
2023,111301112,352.3044557,G1,1,4,54,G4,2,1,G1,Q5,D10,Q5,D10,208764,43964,15000,0,164800,160000,130000,30000,25000,24000,20000,20000,0,4000,0,4000,0,3471,2567,904,183764,17981,14787,,3,1,3,1,1,,1,2,,2
2023,111900161,1067.793497053,G1,2,1,78,G5,3,1,G2,Q1,D01,Q4,D07,34500,4500,0,0,30000,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,34500,711,689,,1,1,4,2,2,,,,,
2023,111900171,1959.999070172,G1,1,1,57,G4,1,3,G1,Q1,D02,Q1,D01,550,550,0,500,0,0,0,0,60,60,0,0,0,0,0,0,60,708,600,108,490,1455,1162,,3,1,4,1,1,,1,1,2,3
2023,111900181,1857.462239788,G1,1,3,58,G4,2,2,G1,Q4,D08,Q3,D05,23820,22220,0,12500,1600,0,0,0,2000,2000,0,0,0,2000,2000,0,0,180,0,180,21820,8715,7899,10,2,1,4,1,1,,3,2,,1
2023,111900191,3423.07919003,G1,1,4,30,G2,1,3,G1,Q4,D07,Q1,D02,2820,2820,0,2000,0,0,0,0,1200,1200,0,0,0,0,0,0,1000,865,800,65,1620,7589,7211,,1,1,4,1,2,,2,2,,2
2023,111900221,755.807593493,G2,2,1,81,G5,3,1,G2,Q1,D01,Q2,D04,13100,100,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,13100,1153,1140,,1,1,1,2,2,,,,,
2023,111900231,896.547744294,G2,1,1,68,G5,4,1,G2,Q2,D03,Q2,D04,14590,2590,0,0,12000,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,14590,3011,2872,,1,1,2,2,2,,,,,
2023,111900241,939.474927499,G2,1,2,84,G5,2,2,G2,Q1,D02,Q1,D02,3520,3520,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3520,1392,1391,,2,1,2,1,2,,,,,
2023,111900251,887.598917153,G2,1,1,62,G5,4,3,G1,Q1,D01,Q1,D01,730,700,0,300,30,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0,230,843,843,,1,1,4,2,3,9,2,2,,3
2023,111900261,1365.685998725,G2,1,3,54,G4,2,1,G2,Q4,D07,Q3,D05,19520,7500,0,0,12020,8300,8300,0,0,0,0,0,0,0,0,0,0,0,0,0,19520,6786,6137,,2,1,4,1,2,,,,,
2023,111900271,1326.341015105,G2,1,4,49,G3,2,1,G1,Q5,D10,Q3,D06,37955,2585,0,0,35370,19000,17000,0,10339,10339,4339,0,0,6000,6000,0,0,4900,4464,436,27616,15657,14628,,1,7,2,2,1,,1,2,,2
2023,111900291,1344.79151461,G2,1,4,44,G3,2,1,G1,Q5,D10,Q5,D09,102540,11240,1500,0,91300,89000,79000,10000,35000,35000,24000,24000,0,11000,4000,7000,0,7225,6300,925,67540,15193,11462,,2,7,2,1,1,,1,2,,2
2023,111900301,2346.422134049,G1,1,3,54,G4,2,2,G1,Q5,D09,Q5,D09,104870,38370,0,32000,66500,65000,0,65000,5912,5912,5000,0,0,0,0,0,0,1816,1600,216,98958,12458,10448,,3,1,4,1,1,,1,2,,2
2023,111900311,2986.024520719,G1,1,3,47,G3,2,2,G1,Q4,D07,Q2,D03,13556,13006,0,10000,550,0,0,0,4000,4000,3000,0,0,0,0,0,1000,588,400,188,9556,7343,6312,,3,1,4,1,1,,1,2,,2
2023,111900331,851.223966928,G1,1,5,52,G4,2,1,G1,Q5,D10,Q5,D10,283482,38482,19370,0,245000,240000,190000,50000,10570,10570,10100,10100,0,470,0,470,0,2150,1730,420,272912,21595,15731,,1,7,1,1,1,,1,2,,2
2023,111900381,1947.315153523,G1,2,1,60,G5,4,2,G1,Q2,D03,Q2,D03,22045,16345,0,16000,5700,0,0,0,15380,15380,12000,0,0,2880,2880,0,500,675,200,475,6665,2501,1747,,3,1,3,1,2,,3,2,,3
2023,111900391,2907.917740941,G1,1,3,62,G5,2,1,G1,Q5,D09,Q4,D07,56397,2880,0,0,53517,53000,34000,19000,14732,9732,7776,7776,0,1956,1956,0,0,1871,1569,302,41665,10467,8946,25,1,1,2,1,1,,1,2,,1
2023,112000102,1618.710976289,G1,1,2,47,G3,2,2,G2,Q2,D04,Q2,D03,6110,6110,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6110,3917,3816,,2,1,2,1,2,,,,,
2023,112000142,1485.975141896,G1,1,2,62,G5,2,3,G2,Q2,D03,Q1,D02,2730,2730,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730,2520,2519,,2,1,1,1,2,,,,,
2023,112000172,2113.133261847,G1,1,3,43,G3,2,3,G1,Q3,D06,Q1,D02,4016,3549,700,1000,467,0,0,0,2592,2592,0,0,0,1192,1192,0,1300,351,300,51,1424,5393,4856,,3,9,4,1,1,,3,2,,2
2023,112000212,899.632119154,G2,1,2,70,G5,2,1,G2,Q4,D07,Q4,D07,42568,13582,0,0,28986,21500,16500,5000,0,0,0,0,0,0,0,0,0,0,0,0,42568,7159,6368,,1,1,2,1,2,,,,,
2023,112000222,2662.963322798,G2,1,2,29,G1,1,5,G2,Q2,D03,Q1,D02,2380,930,0,0,1450,0,0,0,0,0,0,0,0,0,0,0,0,1481,1380,101,2380,2964,2353,,1,1,2,1,2,,,,,
2023,112000242,1167.965429629,G2,2,3,67,G5,3,1,G2,Q2,D04,Q2,D03,9210,710,0,0,8500,8500,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,9210,3866,3578,,1,1,2,1,2,,,,,
2023,112000252,823.766556764,G2,2,1,84,G5,3,1,G1,Q1,D01,Q2,D03,15550,300,0,0,15250,15000,15000,0,6000,0,0,0,0,0,0,0,0,0,0,0,9550,867,754,,1,1,4,2,2,,,,,
2023,112000272,937.643368214,G2,2,2,63,G5,4,1,G1,Q4,D07,Q3,D05,23090,6840,0,0,16250,15000,15000,0,1700,1700,0,0,0,0,0,0,0,1700,1700,0,21390,6617,6026,,1,1,3,1,2,,1,2,,2
2023,112000282,781.367536199,G2,2,2,69,G5,3,1,G1,Q2,D03,Q2,D04,12180,2180,0,0,10000,10000,10000,0,30,30,0,0,0,0,0,0,0,2164,1966,198,12150,2781,2530,,2,1,1,1,1,,1,2,,3
2023,112000292,781.949496431,G2,2,1,84,G5,3,1,G1,Q1,D02,Q3,D05,18950,800,0,0,18150,18000,18000,0,800,0,0,0,0,0,0,0,0,0,0,0,18150,1511,1425,,1,6,2,2,2,,,,,
2023,112000332,1997.785595251,G1,2,1,65,G5,4,2,G1,Q2,D03,Q3,D05,39290,28830,0,27000,10460,10000,0,10000,19500,19000,19000,0,0,0,0,0,0,1900,1000,900,19790,3172,1830,,3,1,4,1,1,,1,2,,2
2023,112000352,665.999609092,G1,1,2,64,G5,2,1,G1,Q5,D10,Q5,D10,463180,50680,0,0,412500,400000,100000,300000,10000,0,0,0,0,0,0,0,0,0,0,0,453180,18979,15858,,1,2,2,2,2,,,,,
2023,112000362,709.114585681,G1,1,2,72,G5,2,1,G1,Q4,D07,Q5,D10,177800,34400,23000,0,143400,132000,92000,40000,16000,4000,0,0,0,4000,0,4000,0,2265,2000,265,161800,7688,6897,40,1,8,2,2,2,,1,2,,1
2023,112000372,2948.004280066,G1,1,4,62,G5,2,3,G2,Q2,D04,Q1,D02,3368,3368,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1416,1264,152,3368,3949,3786,,2,2,4,1,3,9,,,,
2023,112100112,1706.955497629,G1,1,2,53,G4,2,1,G1,Q4,D07,Q5,D09,90240,8740,0,0,81500,80000,80000,0,10300,8800,8000,0,0,800,0,800,0,608,200,408,79940,7026,5856,25,3,1,2,2,1,,1,2,,1
2023,112100122,986.641865262,G1,1,1,34,G2,1,1,G1,Q4,D07,Q5,D09,144360,510,0,0,143850,140000,40000,100000,72343,72343,67700,7700,0,4643,4643,0,0,3397,1206,2191,72017,6760,3702,,3,1,2,2,2,,3,2,,3
2023,112100192,1413.622297204,G1,1,2,73,G5,2,1,G2,Q1,D01,Q3,D06,28048,48,0,0,28000,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,28048,720,581,,1,1,4,2,2,,,,,
2023,112100202,665.621678669,G2,1,2,72,G5,2,1,G2,Q2,D04,Q4,D07,43627,6370,0,0,37257,37000,37000,0,0,0,0,0,0,0,0,0,0,0,0,0,43627,4040,3776,,1,1,4,2,2,,,,,
2023,112100222,1227.317087312,G2,2,3,46,G3,3,3,G2,Q2,D04,Q1,D02,3720,3492,0,2000,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3720,3905,3746,,2,3,4,1,2,,,,,
2023,112100232,684.123412418,G2,2,2,70,G5,2,1,G1,Q2,D04,Q2,D04,17294,7180,0,0,10114,10000,5000,5000,1000,0,0,0,0,0,0,0,0,0,0,0,16294,3534,3343,,1,3,2,2,2,,,,,
2023,112100242,681.50189706,G2,1,2,71,G5,2,3,G2,Q1,D01,Q1,D01,1250,1250,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,993,942,,1,1,1,2,2,,,,,
2023,112100252,362.440058353,G2,2,2,50,G4,1,1,G2,Q1,D01,Q2,D04,15920,6920,0,0,9000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,15920,429,379,,1,1,3,1,2,,,,,
2023,112100262,1407.945933519,G2,2,1,73,G5,3,1,G1,Q1,D02,Q3,D06,29452,2632,0,0,26820,26000,26000,0,1000,0,0,0,0,0,0,0,0,0,0,0,28452,1753,1567,,1,1,2,1,2,,,,,
2023,112100272,1411.901963529,G2,1,3,50,G4,4,1,G1,Q1,D02,Q2,D04,19438,4162,0,0,15276,15000,15000,0,3748,3748,3748,0,0,0,0,0,0,246,168,78,15690,2260,1928,,1,1,3,1,1,,1,2,,3
2023,112100282,2806.143320982,G2,2,2,54,G4,3,3,G1,Q2,D04,Q1,D01,2796,2036,0,2000,760,560,0,560,2820,2820,0,0,0,0,0,0,2820,504,504,0,-24,3762,3593,,2,1,2,1,1,,3,1,1,3
2023,112100312,2215.533766724,G1,1,4,56,G4,2,1,G2,Q4,D08,Q3,D05,16950,450,0,0,16500,16500,16500,0,0,0,0,0,0,0,0,0,0,80,80,0,16950,9019,8132,,2,1,2,2,2,,,,,
2023,112100332,5043.732726228,G1,1,4,58,G4,2,1,G1,Q5,D10,Q5,D09,96690,21440,0,0,75250,57900,50000,7900,8680,8680,5680,0,0,3000,0,3000,0,1879,1570,309,88010,14271,11802,,3,1,2,1,1,,3,1,2,2
2023,112100342,1379.30532763,G1,1,3,54,G4,2,1,G2,Q5,D10,Q5,D09,101070,26070,0,0,75000,75000,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,101070,24899,17620,,1,1,1,2,2,,,,,
2023,112100352,1275.572534603,G1,1,3,56,G4,2,1,G1,Q5,D10,Q5,D10,173200,16200,2400,0,157000,157000,77000,80000,10600,8000,8000,0,0,0,0,0,0,460,0,460,162600,14469,12806,5,4,7,2,1,1,,1,2,,1
2023,112100362,1542.604581717,G1,1,3,26,G1,1,3,G1,Q5,D09,Q3,D06,84430,10430,0,10000,74000,71000,0,71000,60000,0,0,0,0,0,0,0,0,0,0,0,24430,12938,11384,,4,7,1,1,2,,,,,
2023,112100382,2530.203574382,G1,1,1,37,G2,1,1,G1,Q4,D07,Q3,D06,37090,6710,800,0,30380,30000,30000,0,9000,9000,9000,9000,0,0,0,0,0,1390,1000,390,28090,7894,6548,30,3,1,2,1,1,,3,2,,1
2023,112200112,1187.041372562,G1,2,1,70,G5,3,3,G2,Q1,D01,Q1,D02,4796,4796,0,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4796,524,504,,1,1,2,2,2,,,,,
2023,112200122,513.619572302,G1,1,1,82,G5,4,2,G2,Q1,D02,Q1,D02,2680,2680,0,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680,1872,1871,,1,1,2,2,2,,,,,
2023,112200152,1006.588051719,G1,1,2,71,G5,2,1,G2,Q1,D02,Q2,D04,16300,4300,1700,0,12000,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,16300,1853,1753,,1,1,2,2,2,,,,,
2023,112200162,1391.211509966,G1,1,2,27,G1,2,2,G1,Q2,D04,Q1,D02,14340,14340,500,10000,0,0,0,0,10020,10020,10000,0,0,0,0,0,0,540,420,120,4320,4040,3504,10,1,1,2,1,2,,2,2,,1
2023,112200182,1588.410215022,G1,1,4,58,G4,2,1,G1,Q3,D05,Q5,D09,83480,180,0,0,83300,83000,83000,0,2000,2000,0,0,0,2000,0,2000,0,790,700,90,81480,4352,3849,,1,1,2,2,1,,1,2,,2
2023,112200202,888.299908415,G2,2,1,79,G5,3,1,G2,Q1,D01,Q2,D04,10240,240,0,0,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,10240,796,781,,1,1,4,2,2,,,,,
2023,112200212,635.725333975,G2,1,2,68,G5,2,1,G1,Q5,D09,Q5,D10,168820,33820,6000,0,135000,130000,75000,55000,33800,6800,6800,0,6800,0,0,0,0,738,486,252,135020,11586,8583,10,2,1,3,1,1,,1,2,,1
2023,112200232,743.501954898,G2,1,2,70,G5,2,1,G2,Q2,D03,Q4,D07,36920,8800,0,0,28120,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,36920,3291,3161,,1,1,4,2,2,,,,,
2023,112200272,1178.684604086,G2,2,1,82,G5,3,1,G2,Q1,D01,Q3,D05,18089,325,0,0,17764,17500,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,18089,849,835,,1,1,2,2,2,,,,,
2023,112200282,1225.281226142,G2,1,4,62,G5,2,1,G2,Q5,D09,Q4,D07,38800,21300,0,0,17500,14000,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,38800,12125,10277,,1,1,2,1,2,,,,,
2023,112200312,2579.036117291,G1,1,3,34,G2,2,3,G1,Q1,D02,Q1,D02,7896,7896,500,4000,0,0,0,0,4600,4600,4600,0,0,0,0,0,0,460,400,60,3296,1803,1644,20,1,7,4,2,2,,1,2,,1
2023,112200322,2040.180475239,G1,1,4,48,G3,2,1,G1,Q5,D10,Q5,D09,131294,32094,0,0,99200,95000,95000,0,32300,32300,32000,32000,0,0,0,0,0,3040,2300,740,98994,15519,10832,20,1,1,1,2,1,,1,2,,1
2023,112200332,2602.308655831,G1,1,1,67,G5,4,1,G1,Q2,D03,Q3,D06,32800,100,0,0,32700,32500,30000,2500,1000,1000,1000,1000,0,0,0,0,0,1054,1000,54,31800,2923,2620,,3,1,3,2,1,,1,2,,2
2023,112200382,1644.781545725,G1,2,2,56,G4,4,3,G1,Q1,D01,Q1,D01,645,645,0,450,0,0,0,0,600,600,600,0,0,0,0,0,0,550,500,50,45,1068,725,,1,3,4,2,1,,1,2,,2
2023,112300102,1232.313416155,G1,2,1,86,G5,3,1,G2,Q1,D01,Q4,D08,60100,100,0,0,60000,60000,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,60100,375,334,,1,1,4,2,2,,,,,
2023,112300122,962.235725723,G1,1,2,78,G5,2,1,G2,Q1,D01,Q3,D05,17410,3410,0,0,14000,14000,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,17410,1081,984,,1,1,2,1,2,,,,,
2023,112300132,1281.976667438,G1,1,4,43,G3,2,1,G1,Q5,D09,Q4,D07,60765,2965,0,0,57800,53000,53000,0,19200,19200,19000,19000,0,0,0,0,0,2676,2196,480,41565,10149,7727,,1,1,3,1,1,,1,2,,2
2023,112300142,1126.007355755,G1,1,3,62,G5,2,2,G1,Q3,D05,Q3,D06,28830,13830,3000,7000,15000,15000,0,15000,2000,0,0,0,0,0,0,0,0,0,0,0,26830,4372,4088,,1,1,3,1,2,,,,,
2023,112300172,751.334685166,G1,1,1,87,G5,3,1,G2,Q1,D01,Q2,D03,6100,100,0,0,6000,6000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,6100,937,925,,1,1,2,1,2,,,,,
2023,112300182,1454.134569215,G1,1,3,58,G4,2,1,G1,Q5,D10,Q4,D08,70660,19660,0,0,51000,45000,45000,0,5000,5000,0,0,0,5000,0,5000,0,0,0,0,65660,24488,22036,15,1,1,2,1,2,,3,2,,1
2023,112300192,1445.944671868,G1,1,3,45,G3,2,1,G1,Q5,D09,Q4,D08,73300,1300,400,0,72000,65000,65000,0,9500,9500,9500,9500,0,0,0,0,0,1225,816,409,63800,13139,10735,,3,1,3,1,1,,1,2,,2
2023,112300202,741.996340563,G2,1,1,60,G5,4,5,G2,Q2,D03,Q1,D02,2424,874,0,0,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2424,2461,2345,,1,1,2,2,2,,,,,
2023,112300212,248.263621777,G2,1,1,30,G2,1,3,G1,Q1,D01,Q1,D02,7900,7900,0,4900,0,0,0,0,4900,4900,0,0,0,4900,4900,0,0,10,0,10,3000,1102,1046,5,1,7,1,2,2,,3,2,,1
2023,112300222,877.238803503,G2,2,1,23,G1,1,3,G2,Q2,D03,Q1,D01,350,350,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,2540,2254,,2,1,2,2,2,,,,,
2023,112300232,1183.090534145,G2,1,4,59,G4,2,2,G2,Q5,D10,Q4,D07,41960,40560,0,38000,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41960,13739,12669,,2,1,1,1,2,,,,,
2023,112300252,1246.871850345,G2,1,1,61,G5,4,1,G2,Q3,D06,Q3,D06,30034,12784,0,0,17250,17000,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,30034,5719,4952,,2,1,4,1,2,,,,,
2023,112300282,1058.5777098,G2,2,2,40,G3,4,4,G2,Q2,D03,Q1,D01,1280,680,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,3050,2861,,1,1,4,2,2,,,,,
2023,112300302,1299.765368536,G1,1,2,74,G5,2,1,G1,Q3,D05,Q4,D08,61500,11000,2000,0,50500,50000,45000,5000,4000,0,0,0,0,0,0,0,0,0,0,0,57500,4841,4617,,1,1,2,2,2,,,,,
2023,112300322,1437.288383625,G1,1,3,58,G4,2,1,G1,Q4,D08,Q3,D06,28935,7935,0,0,21000,15000,15000,0,1230,1230,0,0,0,0,0,0,0,345,345,0,27705,9663,9060,20,1,1,2,1,1,,1,2,,1
2023,112300352,2364.788193422,G1,1,2,45,G3,1,1,G1,Q2,D04,Q4,D07,38990,990,0,0,38000,38000,38000,0,4000,4000,0,0,0,0,0,0,4000,750,350,400,34990,3595,2861,,1,1,2,2,2,,2,2,,2
2023,112300362,3522.462418306,G1,1,1,40,G3,1,1,G1,Q3,D05,Q3,D05,39241,1241,1,0,38000,38000,38000,0,16000,16000,16000,16000,0,0,0,0,0,650,350,300,23241,4420,3507,40,1,1,3,1,1,,1,2,,1
2023,112900101,1408.618144359,G1,1,2,66,G5,2,1,G1,Q3,D06,Q5,D10,178850,5500,1500,0,173350,173000,80000,93000,15300,0,0,0,0,0,0,0,0,570,550,20,163550,6176,4927,,1,1,4,2,2,,,,,
2023,112900111,1782.437056923,G1,1,2,60,G5,2,1,G2,Q3,D05,Q4,D07,42420,16720,80,0,25700,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,42420,5162,4304,,1,3,1,1,2,,,,,
2023,112900151,1515.829607117,G1,2,2,57,G4,4,3,G2,Q1,D02,Q1,D02,3014,3014,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3014,2181,2181,,1,1,2,2,2,,,,,
2023,112900201,765.334458505,G2,2,1,71,G5,4,3,G1,Q1,D02,Q4,D08,49080,11080,0,3000,38000,38000,0,38000,2000,0,0,0,0,0,0,0,0,0,0,0,47080,1766,1612,,1,3,4,2,2,,,,,
2023,112900211,779.395400414,G2,1,2,66,G5,2,1,G2,Q1,D01,Q3,D05,22532,3332,0,0,19200,18000,15000,3000,0,0,0,0,0,0,0,0,0,0,0,0,22532,1240,1164,,1,1,2,2,2,,,,,
2023,112900231,1961.626733351,G2,1,5,49,G3,2,1,G1,Q5,D10,Q4,D08,67778,10220,630,0,57558,55000,55000,0,11040,11040,11040,11040,0,0,0,0,0,940,580,360,56738,20457,16690,,3,6,1,1,3,9,2,2,,2
2023,112900241,786.599601541,G2,1,2,73,G5,2,1,G2,Q2,D04,Q2,D04,11452,4452,0,0,7000,7000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,11452,3477,3394,,1,1,2,2,2,,,,,
2023,112900261,834.540712852,G2,1,2,82,G5,2,5,G2,Q1,D01,Q1,D01,150,50,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1014,860,,1,1,1,1,2,,,,,
2023,112900271,749.686778677,G2,2,1,82,G5,3,1,G1,Q1,D01,Q3,D05,21100,1100,0,0,20000,20000,20000,0,100,0,0,0,0,0,0,0,0,0,0,0,21000,1376,1327,,1,1,1,2,2,,,,,
2023,112900291,1790.123405682,G2,1,5,43,G3,2,1,G2,Q5,D09,Q5,D09,84912,17912,3350,0,67000,65000,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,84912,10337,8790,,2,1,3,1,2,,,,,
2023,112900301,2838.811281123,G1,1,4,66,G5,2,1,G1,Q5,D09,Q4,D07,42250,7250,0,0,35000,34000,34000,0,328,328,0,0,0,0,0,0,0,11146,10786,360,41922,10696,9181,25,4,1,2,1,2,,1,2,,1
2023,112900341,2975.097273101,G1,1,4,51,G4,2,1,G2,Q4,D07,Q5,D10,120580,44780,14000,0,75800,68000,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,120580,7279,6466,,2,7,1,1,2,,,,,
2023,112900351,5303.503386464,G1,1,3,33,G2,2,2,G1,Q4,D08,Q4,D07,44000,27000,0,25000,17000,14000,0,0,6400,6400,6400,0,0,0,0,0,0,1000,800,200,37600,9850,7730,10,1,1,2,2,3,2,2,2,,1
2023,112900361,2557.499722429,G1,1,2,57,G4,2,1,G2,Q3,D05,Q2,D04,12660,390,0,0,12270,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,12660,4377,3967,,2,1,3,1,2,,,,,
2023,112900371,3005.899826595,G1,1,5,48,G3,2,2,G1,Q4,D07,Q2,D03,17167,16360,0,13000,807,0,0,0,9900,9900,9000,0,0,900,900,0,0,952,690,262,7267,6608,6008,20,2,1,3,1,1,,1,2,,1
2023,112900381,1012.528472005,G1,1,2,63,G5,4,3,G1,Q3,D06,Q1,D01,340,340,0,200,0,0,0,0,400,400,0,0,0,400,400,0,0,434,342,92,-60,5687,5277,,1,1,4,2,1,,1,2,,2
2023,113000112,1273.371989236,G1,1,2,68,G5,2,1,G2,Q3,D05,Q4,D08,62220,4250,0,0,57970,57000,57000,0,0,0,0,0,0,0,0,0,0,0,0,0,62220,5151,4813,,2,1,1,1,2,,,,,
2023,113000122,2133.295576815,G1,2,1,58,G4,1,1,G1,Q2,D03,Q4,D07,54570,4570,1500,0,50000,50000,50000,0,13250,13250,12000,12000,0,1100,1100,0,0,1330,1010,320,41320,3001,2243,,5,1,3,2,1,,1,2,,2
2023,113000132,1332.07118526,G1,2,1,72,G5,3,1,G1,Q1,D02,Q5,D09,95200,200,0,0,95000,95000,45000,50000,1500,0,0,0,0,0,0,0,0,0,0,0,93700,1956,1775,,1,2,1,2,2,,,,,
2023,113000142,1772.688481627,G1,1,4,48,G3,2,2,G1,Q4,D07,Q4,D08,75720,24620,0,20000,51100,49000,0,49000,20000,0,0,0,0,0,0,0,0,0,0,0,55720,7133,6153,,1,1,4,1,2,,,,,
2023,113000152,1362.752343328,G1,1,2,63,G5,4,3,G1,Q4,D07,Q2,D04,12770,11070,0,5000,1700,0,0,0,343,343,0,0,0,343,343,0,0,116,80,36,12427,7508,5871,,1,1,3,1,2,,1,2,,2
2023,113000192,2444.823304662,G1,1,4,66,G5,2,1,G1,Q5,D10,Q5,D10,126400,42400,16700,0,84000,76000,76000,0,450,450,0,0,0,0,0,0,0,2650,2650,0,125950,17388,15505,30,1,7,1,1,2,,2,2,,1
2023,113000212,1139.689368744,G2,1,2,54,G4,2,1,G2,Q5,D09,Q4,D07,43572,14772,0,0,28800,27400,27400,0,0,0,0,0,0,0,0,0,0,0,0,0,43572,10519,8562,,1,1,4,2,2,,,,,
2023,113000222,1285.863408651,G2,2,1,60,G5,4,1,G2,Q1,D02,Q3,D05,21460,4460,0,0,17000,17000,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,21460,1773,1536,,1,1,2,2,2,,,,,
2023,113000232,1163.554457929,G2,1,2,54,G4,2,1,G2,Q4,D07,Q3,D05,23566,5816,0,0,17750,17000,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,23566,7705,6640,,2,1,2,1,2,,,,,
2023,113000302,2270.730719253,G1,1,2,59,G4,4,3,G2,Q4,D07,Q1,D02,1300,1150,0,1000,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,7072,6526,,1,1,2,1,2,,,,,
2023,113000332,2546.381144589,G1,1,3,71,G5,2,1,G1,Q4,D07,Q3,D06,30300,300,0,0,30000,30000,30000,0,2000,2000,2000,2000,0,0,0,0,0,91,0,91,28300,6838,6365,,4,1,3,1,2,,2,2,,2
2023,113000372,1099.208463152,G1,1,3,43,G3,4,1,G1,Q3,D05,Q3,D05,33569,4569,0,0,29000,29000,29000,0,16844,16844,14168,14168,0,1366,1366,0,770,2271,1519,752,16725,4735,3730,,1,1,1,2,1,,1,2,,2
2023,113000382,2852.014873725,G1,1,2,56,G4,4,1,G1,Q4,D08,Q3,D05,32700,300,0,0,32400,32000,32000,0,9700,9700,9000,9000,0,700,700,0,0,2556,1800,756,23000,8233,6908,,2,1,2,1,1,,1,2,,2
2023,113100102,1625.050849257,G1,1,3,71,G5,2,1,G1,Q3,D06,Q5,D09,84700,4700,0,0,80000,70000,70000,0,11670,2170,1900,0,0,0,0,0,0,1017,967,50,73030,5982,4578,,2,1,1,2,1,,3,2,,2
2023,113100112,1659.571223713,G1,1,2,74,G5,2,1,G2,Q3,D05,Q4,D08,59470,3420,0,0,56050,56000,56000,0,0,0,0,0,0,0,0,0,0,0,0,0,59470,4438,4241,,1,1,3,2,2,,,,,
2023,113100122,2229.391096568,G1,2,2,38,G2,1,2,G2,Q1,D02,Q1,D01,1000,1000,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1481,1481,,1,1,1,1,2,,,,,
