"조사연도","MD제공용_가구고유번호","가중값","수도권여부","가구주_성별코드","가구원수","가구주_만연령","가구주연령_10세단위코드","가구주_혼인상태코드","입주형태코드","부채보유여부","소득5분위코드(보완)","소득10분위코드(보완)(2017년~)","순자산5분위코드","순자산10분위코드","자산","자산_금융자산","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","경상소득(보완)","처분가능소득(보완)[경상소득(보완)-비소비지출(보완)]","원리금상환_생계부담_소득대비상환액비중","여유자금운용계획코드","금융자산투자운용방법코드","거주지주택가격전망코드","여유자금부동산투자여부","1년후금융부채규모전망코드","부채증가원인코드","1년전대비부채증감코드","원리금연체여부","30일이상원리금연체여부","원리금상환_생계부담정도코드"
2021,123700211,491.740683654213,G2,1,1,51,G4,1,3,G1,Q1,D02,Q1,D01,110,110,0,100,0,0,0,0,1550,1550,0,0,0,1550,1550,0,0,0,0,0,-1440,2071,1949,,3,1,1,2,1,,2,1,1,3
2021,123700231,1167.53334037218,G2,1,1,35,G2,1,5,G2,Q2,D04,Q2,D03,8494,8144,1800,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8494,3054,2705,,1,7,2,1,2,,,,,
2021,123700241,1016.70516458585,G2,1,3,61,G5,2,1,G1,Q5,D09,Q3,D06,29391,13771,200,0,15620,15000,15000,0,1720,1720,850,0,0,800,0,800,0,646,550,96,27671,9431,8805,,1,1,2,1,2,,3,2,,2
2021,123700251,643.926618320253,G2,2,1,87,G5,3,5,G2,Q1,D01,Q1,D01,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,620,529,,5,1,4,2,2,,,,,
2021,123800201,694.861138715798,G2,1,2,71,G5,2,1,G1,Q2,D03,Q2,D04,15018,18,0,0,15000,15000,15000,0,2500,2500,0,0,0,2500,2500,0,0,53,53,0,12518,2255,2030,,3,1,3,2,1,,3,1,1,2
2021,123800231,794.570548778148,G2,1,5,37,G2,2,1,G1,Q3,D06,Q3,D05,31334,1434,0,0,29900,28000,28000,0,13700,13700,11000,11000,0,2700,0,2700,0,2635,2239,396,17634,5341,4319,,3,1,2,1,2,,1,2,,3
2021,123800241,1130.91151198961,G2,1,2,49,G3,1,1,G2,Q5,D09,Q4,D07,34703,3703,113,0,31000,31000,28000,3000,0,0,0,0,0,0,0,0,0,786,730,56,34703,9064,8082,,2,7,2,1,1,,,,,
2021,123800251,1002.04051441787,G2,1,3,67,G5,2,1,G1,Q3,D06,Q4,D07,38058,7708,0,0,30350,30000,20000,10000,5200,5200,3000,0,0,0,0,0,0,224,200,24,32858,5563,4923,30,3,1,3,2,1,,1,2,,1
2021,123900211,914.896138013318,G2,2,1,60,G5,3,1,G2,Q2,D03,Q5,D09,63505,15205,7680,0,48300,45000,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,63505,3008,2861,,1,1,3,1,2,,,,,
2021,123900241,751.862572582855,G2,1,2,73,G5,2,1,G2,Q1,D01,Q3,D06,23653,620,0,0,23033,23000,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,23653,995,916,,1,1,2,2,2,,,,,
2021,130000202,866.963870008581,G1,2,1,69,G5,3,3,G2,Q1,D01,Q1,D02,1480,1100,0,1000,380,0,0,0,0,0,0,0,0,0,0,0,0,5050,5050,0,1480,598,552,,2,1,4,1,2,,,,,
2021,130000212,944.916606407488,G1,1,2,71,G5,2,1,G2,Q3,D06,Q5,D09,77565,2330,0,0,75235,74600,18000,56600,0,0,0,0,0,0,0,0,0,3000,3000,0,77565,5094,4814,,1,1,3,2,3,9,,,,
2021,130000232,1299.64153205025,G1,1,3,63,G5,2,1,G2,Q4,D08,Q4,D08,44911,18711,0,0,26200,26000,26000,0,0,0,0,0,0,0,0,0,0,29,29,0,44911,8946,7749,,1,1,2,2,2,,,,,
2021,130000252,899.202382650345,G1,1,1,63,G5,4,3,G2,Q1,D02,Q1,D01,1130,1030,0,500,100,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,1130,1720,1701,,1,1,2,2,2,,,,,
2021,130000272,1328.43998660856,G1,1,2,48,G3,2,3,G2,Q4,D07,Q2,D03,5000,4900,0,1000,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,6840,6622,,1,1,4,2,2,,,,,
2021,130000302,742.295893920278,G2,1,1,86,G5,3,1,G2,Q1,D01,Q1,D02,3130,130,0,0,3000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,3130,424,421,,1,1,4,2,2,,,,,
2021,130000312,738.369168667484,G2,1,2,69,G5,2,1,G2,Q3,D05,Q4,D08,55750,40900,600,0,14850,12500,4500,8000,0,0,0,0,0,0,0,0,0,0,0,0,55750,4668,3883,,1,1,2,2,2,,,,,
2021,130000332,1198.68993275217,G2,1,5,52,G4,2,3,G1,Q4,D07,Q1,D02,5243,5243,0,4500,0,0,0,0,450,450,0,0,0,0,0,0,450,204,0,204,4793,6565,5811,20,2,1,2,1,2,,2,2,,1
2021,130000342,753.225573205662,G2,1,1,75,G5,3,1,G2,Q3,D05,Q3,D06,22700,12650,50,0,10050,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,22700,4451,4131,,1,1,2,2,2,,,,,
2021,130000352,911.096493825956,G2,2,3,56,G4,2,2,G1,Q4,D08,Q2,D04,14967,9767,0,5000,5200,0,0,0,1400,1400,0,0,0,1400,1400,0,0,380,320,60,13567,7831,6663,,3,1,2,1,1,,2,2,,2
2021,130000362,859.590207950063,G2,1,1,47,G3,1,3,G1,Q1,D01,Q1,D01,480,330,0,300,150,0,0,0,800,800,0,0,0,0,0,0,800,122,100,22,-320,990,883,,2,7,4,1,1,,1,1,2,2
2021,130000382,1083.06952619949,G2,1,4,36,G2,2,2,G1,Q4,D07,Q2,D04,23394,19894,0,15000,3500,0,0,0,9200,9200,0,0,0,9200,9200,0,0,10185,9800,385,14194,6707,5801,5,1,1,1,1,2,,1,2,,1
2021,130000392,725.807681847767,G2,1,2,62,G5,2,1,G2,Q4,D07,Q3,D06,24960,6280,0,0,18680,17000,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,24960,6254,5726,,1,1,2,2,2,,,,,
2021,130100232,1437.15875487185,G1,2,2,60,G5,4,1,G1,Q5,D10,Q5,D09,95888,3988,0,0,91900,91000,55000,36000,32000,29000,26000,26000,0,3000,0,3000,0,1368,600,768,63888,12204,9390,,3,1,2,2,1,,1,2,,2
2021,130100242,1261.20755429157,G1,1,2,42,G3,2,1,G1,Q5,D09,Q5,D09,92494,5494,0,0,87000,87000,57000,30000,2000,0,0,0,0,0,0,0,0,4400,4000,400,90494,10369,7925,,2,2,2,1,1,,,,,
2021,130100252,1045.4330526055,G1,1,2,59,G4,4,1,G2,Q1,D01,Q2,D03,7600,600,0,0,7000,6000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,7600,1275,1099,,1,1,2,1,2,,,,,
2021,130100262,497.851952107559,G1,1,1,68,G5,3,1,G1,Q2,D03,Q3,D06,27260,1960,0,0,25300,25000,25000,0,1469,1469,1400,1400,0,0,0,0,0,570,542,28,25791,2836,2337,30,1,1,3,2,1,,1,2,,1
2021,130100272,342.00074675648,G1,2,1,84,G5,3,1,G2,Q1,D01,Q2,D03,5030,30,0,0,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,5030,724,682,,1,1,1,2,2,,,,,
2021,130100282,2160.23360980461,G1,2,2,57,G4,4,1,G1,Q4,D07,Q2,D04,18810,3560,2000,0,15250,13000,7000,6000,6100,6100,0,0,0,0,0,0,0,200,200,0,12710,6751,6195,,2,1,2,1,1,,2,2,,2
2021,130100302,716.355393330145,G2,1,3,51,G4,1,1,G2,Q3,D06,Q2,D04,12117,3795,105,0,8322,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,12117,5691,5352,,1,3,2,1,2,,,,,
2021,130100312,534.153492555187,G2,2,1,69,G5,4,1,G2,Q1,D01,Q2,D03,7818,1751,1505,0,6067,6000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,7818,752,724,,1,3,2,2,2,,,,,
2021,130100322,246.756449855157,G2,1,4,58,G4,2,1,G2,Q5,D10,Q5,D10,162700,19400,0,0,143300,139000,21000,118000,0,0,0,0,0,0,0,0,0,0,0,0,162700,21670,17133,,2,1,2,2,2,,,,,
2021,130100332,1029.21152994862,G2,1,1,68,G5,4,1,G1,Q2,D04,Q5,D09,88486,3050,1000,0,85436,82000,5000,77000,900,0,0,0,0,0,0,0,0,0,0,0,87586,3203,3000,,1,1,2,2,2,,,,,
2021,130100352,1032.4007936997,G2,2,2,61,G5,3,1,G1,Q3,D05,Q3,D06,37310,210,0,0,37100,36000,36000,0,8625,8025,7000,7000,0,1000,0,1000,0,831,485,346,28685,4185,3446,,3,4,4,1,1,,2,1,1,3
2021,130100362,750.594572966118,G2,1,2,79,G5,2,1,G2,Q1,D02,Q2,D04,10253,2088,0,0,8165,8100,8100,0,0,0,0,0,0,0,0,0,0,0,0,0,10253,1821,1412,,1,1,4,2,2,,,,,
2021,130100382,246.756449855157,G2,1,1,52,G4,4,3,G1,Q4,D08,Q1,D01,17582,13782,0,2500,3800,0,0,0,20600,20600,0,0,0,0,0,0,0,5400,5400,0,-3018,8192,7343,,2,1,1,1,1,,1,2,,3
2021,130700211,931.830275970723,G1,1,2,71,G5,2,5,G2,Q2,D04,Q3,D05,17918,818,0,0,17100,17000,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,17918,3774,3627,,1,1,1,2,2,,,,,
2021,130700221,1350.88198963983,G1,1,3,37,G2,2,1,G1,Q4,D08,Q4,D07,81950,450,300,0,81500,80000,45000,35000,40000,15000,0,0,0,0,0,0,0,0,0,0,41950,7629,6936,,1,1,3,1,1,,3,2,,2
2021,130700231,3113.56179793136,G1,1,2,37,G2,2,3,G2,Q3,D05,Q2,D04,11320,10370,60,7000,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11320,4757,4049,,1,1,4,1,3,1,,,,
2021,130700251,909.241466492258,G1,1,4,63,G5,2,1,G1,Q5,D09,Q5,D09,69220,720,0,0,68500,68000,28000,40000,3100,100,0,0,0,0,0,0,0,3100,3100,0,66120,10872,9496,30,1,1,2,1,1,,1,2,,1
2021,130700271,1419.92527650177,G1,1,3,60,G5,2,3,G2,Q5,D10,Q4,D08,45852,9752,0,4560,36100,32500,0,32500,0,0,0,0,0,0,0,0,0,1557,1532,25,45852,14212,11870,,2,1,4,1,1,,,,,
2021,130700311,718.670214009466,G2,1,2,84,G5,2,1,G2,Q1,D02,Q4,D08,54445,29625,2000,0,24820,24000,10000,14000,0,0,0,0,0,0,0,0,0,0,0,0,54445,1393,1024,,1,3,2,2,2,,,,,
2021,130700321,1446.52980897804,G2,1,1,30,G2,1,5,G2,Q4,D07,Q2,D04,15200,13700,5000,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15200,6924,5564,,1,7,2,1,2,,,,,
2021,130700331,621.433367503234,G2,1,2,65,G5,2,1,G1,Q3,D06,Q2,D03,8100,700,0,0,7400,5500,5500,0,1820,1820,600,600,0,0,0,0,0,827,780,47,6280,5653,5450,,1,1,1,2,2,,1,2,,3
2021,130700341,1068.50114418356,G2,1,4,65,G5,3,1,G1,Q5,D09,Q4,D08,46116,24916,0,0,21200,19500,9500,10000,1111,1111,0,0,0,0,0,0,0,338,338,0,45005,11513,9775,30,1,1,4,1,2,,1,2,,1
2021,130700351,649.332863737219,G2,2,1,86,G5,3,5,G2,Q1,D01,Q1,D01,568,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,729,728,,1,1,4,2,2,,,,,
2021,130700371,1111.72541720837,G1,2,1,43,G3,4,3,G1,Q1,D02,Q1,D01,1710,210,0,200,1500,0,0,0,1530,1530,0,0,0,0,0,0,0,95,95,0,180,1816,1756,20,2,1,4,1,1,,3,2,,1
2021,130700391,940.012797524457,G2,1,2,45,G3,2,3,G1,Q3,D05,Q2,D04,16980,5980,0,1000,11000,0,0,0,6500,6500,0,0,0,5000,5000,0,0,5810,5600,210,10480,4267,3638,5,3,1,2,1,1,,2,2,,1
2021,130800211,2408.14729571735,G1,1,3,48,G3,2,3,G1,Q5,D09,Q4,D07,43710,43300,0,16500,410,0,0,0,8000,8000,0,0,0,8000,8000,0,0,4216,4000,216,35710,11037,8721,10,4,1,3,2,1,,1,2,,1
2021,130800221,915.186026999123,G1,1,2,72,G5,2,1,G2,Q1,D02,Q3,D05,20715,5715,0,0,15000,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,20715,2047,2040,,2,1,3,1,2,,,,,
2021,130800231,919.038745326361,G1,1,2,77,G5,2,1,G1,Q1,D01,Q2,D04,12055,55,0,0,12000,12000,12000,0,751,751,0,0,0,0,0,0,451,518,471,47,11304,1193,1121,,1,1,4,2,3,9,3,2,,3
2021,130800271,833.73361426088,G1,1,2,85,G5,2,1,G1,Q3,D06,Q5,D10,189218,9000,0,0,180218,180000,75000,105000,4000,0,0,0,0,0,0,0,0,0,0,0,185218,5664,4763,,1,1,2,2,2,,,,,
2021,130800281,1504.79802428987,G1,1,3,65,G5,2,1,G1,Q4,D07,Q5,D10,167103,21103,400,0,146000,145500,70000,75500,13750,0,0,0,0,0,0,0,0,428,398,30,153353,7211,6323,,1,7,3,2,1,,,,,
2021,130800291,915.371834201113,G1,2,1,71,G5,3,1,G2,Q1,D01,Q1,D02,4220,20,0,0,4200,4200,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,4220,1210,1181,,1,1,4,2,2,,,,,
2021,130800301,537.866153247477,G2,2,1,73,G5,4,1,G1,Q1,D01,Q2,D03,5259,150,0,0,5109,5000,5000,0,180,180,180,0,0,0,0,0,0,565,513,52,5079,794,737,,1,1,2,1,2,,1,2,,2
2021,130800311,543.602173850512,G2,1,1,82,G5,4,5,G2,Q1,D01,Q1,D01,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,735,734,,1,1,2,1,2,,,,,
2021,130800321,584.864486862342,G2,1,2,72,G5,3,1,G2,Q3,D06,Q3,D05,21560,7860,3000,0,13700,9000,9000,0,0,0,0,0,0,0,0,0,0,80,80,0,21560,5122,4597,,1,1,2,2,2,,,,,
2021,130800331,578.526713834356,G2,2,1,76,G5,3,1,G1,Q1,D02,Q2,D04,12055,755,0,0,11300,11300,5800,5500,1000,0,0,0,0,0,0,0,0,0,0,0,11055,1366,1337,,2,1,3,1,2,,,,,
2021,130800341,585.300916824889,G2,2,1,73,G5,4,4,G2,Q1,D01,Q1,D01,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,411,401,,1,1,4,2,2,,,,,
2021,130800351,1091.31814690019,G2,1,4,37,G2,2,1,G2,Q4,D07,Q4,D07,42659,12514,0,0,30145,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,42659,6937,6158,,1,1,3,1,2,,,,,
2021,130800361,998.579202720198,G2,1,2,46,G3,1,1,G2,Q1,D02,Q2,D03,5170,70,0,0,5100,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,5170,1858,1797,,1,1,2,1,2,,,,,
2021,130800371,771.304423446981,G2,1,4,51,G4,2,1,G1,Q4,D07,Q4,D07,32948,11798,1000,0,21150,12500,9500,3000,1000,1000,1000,1000,0,0,0,0,0,36,0,36,31948,6585,5856,,3,3,1,2,1,,1,2,,2
2021,130800381,571.308408001329,G2,1,4,52,G4,2,1,G1,Q5,D10,Q4,D07,34662,15812,1336,0,18850,9000,9000,0,1640,1640,0,0,0,0,0,0,0,0,0,0,33022,13256,11914,30,1,7,2,1,2,,1,2,,1
2021,130800391,963.475016275783,G2,1,4,38,G2,2,4,G1,Q3,D06,Q3,D06,73673,4620,0,0,69053,65000,0,65000,45000,45000,0,0,0,0,0,0,0,6120,6000,120,28673,5459,4712,10,1,1,2,1,2,,3,2,,1
2021,130900221,1165.69310152718,G1,1,2,73,G5,2,1,G1,Q2,D04,Q2,D03,11301,801,0,0,10500,7500,7500,0,4500,4500,4000,0,0,500,0,500,0,429,200,229,6801,3765,3386,,4,5,4,1,1,,3,2,,2
2021,130900241,1218.74675748636,G1,2,2,56,G4,4,3,G2,Q1,D02,Q1,D02,1398,1398,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,1398,1599,1458,,1,1,2,1,2,,,,,
2021,130900261,1465.0529090963,G1,1,4,43,G3,2,2,G2,Q5,D10,Q4,D08,57380,57055,25000,26000,325,0,0,0,0,0,0,0,0,0,0,0,0,62770,61800,970,57380,16114,13097,,1,7,3,2,1,,,,,
2021,130900281,1438.0799945834,G1,1,4,46,G3,2,1,G1,Q2,D04,Q5,D09,89465,17338,1000,0,72127,72000,72000,0,20500,20500,20500,20000,0,0,0,0,0,27876,27500,376,68965,3033,2220,,3,8,3,1,2,,3,2,,3
2021,130900291,1022.9610657961,G1,2,2,61,G5,2,5,G2,Q3,D05,Q1,D02,4608,4366,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4608,4373,4233,,1,1,1,2,2,,,,,
2021,130900301,960.549117440643,G2,1,3,62,G5,2,1,G2,Q5,D09,Q5,D10,101870,35010,1200,0,66860,64000,33000,31000,0,0,0,0,0,0,0,0,0,0,0,0,101870,9406,8495,,1,1,2,2,2,,,,,
2021,130900321,875.113363270995,G2,2,2,47,G3,3,3,G2,Q2,D03,Q1,D01,538,538,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,2180,2169,,2,1,4,1,3,1,,,,
2021,130900341,895.084008668973,G2,1,3,51,G4,1,3,G2,Q1,D01,Q1,D01,520,520,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,1162,1161,,1,1,3,2,2,,,,,
2021,130900361,886.754144281453,G2,1,4,43,G3,2,1,G1,Q5,D09,Q2,D03,28671,5671,0,0,23000,17000,17000,0,19660,19660,13960,10360,0,5700,5700,0,0,6311,5800,511,9011,10104,8193,,3,2,2,1,1,,1,2,,2
2021,130900371,869.96570805982,G2,1,4,42,G3,2,1,G1,Q3,D05,Q2,D04,17046,7696,0,0,9350,7150,7150,0,3568,3568,2678,2678,0,850,850,0,0,249,138,111,13478,4115,3492,,3,4,1,1,1,,1,2,,2
2021,130900381,682.481385185814,G2,1,2,72,G5,2,5,G2,Q3,D05,Q1,D02,1928,1828,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1928,4692,4512,,1,1,2,2,2,,,,,
2021,130900391,667.097200037706,G2,1,1,68,G5,3,3,G2,Q2,D03,Q1,D01,1060,1060,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,2179,2170,,1,1,1,2,2,,,,,
2021,131000242,1934.71989574825,G1,1,4,39,G2,2,3,G1,Q3,D05,Q1,D02,7335,7335,0,6000,0,0,0,0,5615,5615,3700,0,0,1700,1700,0,0,987,827,160,1720,4830,4305,,3,1,4,1,1,,1,2,,2
2021,131000252,1109.96437939565,G1,2,1,82,G5,3,3,G2,Q1,D02,Q1,D02,3415,3415,0,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3415,1570,1329,,1,1,4,1,2,,,,,
2021,131000282,1122.29854696461,G1,2,1,72,G5,3,1,G2,Q1,D02,Q4,D07,35004,1004,0,0,34000,34000,34000,0,0,0,0,0,0,0,0,0,0,0,0,0,35004,1312,1198,,5,1,4,1,2,,,,,
2021,131000292,1300.59346438792,G1,1,2,40,G3,1,1,G2,Q3,D06,Q5,D10,101520,66900,1000,0,34620,33000,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,101520,5802,5195,,2,2,3,1,2,,,,,
2021,131000312,1169.03290841276,G2,2,3,48,G3,3,1,G1,Q4,D07,Q4,D08,63132,22332,0,0,40800,39000,20000,19000,1050,0,0,0,0,0,0,0,0,0,0,0,62082,6776,6173,,1,1,2,2,2,,,,,
2021,131000332,949.931993468005,G2,1,4,48,G3,2,1,G1,Q5,D09,Q4,D07,34903,18285,0,0,16618,16000,16000,0,100,100,0,0,0,0,0,0,0,0,0,0,34803,10422,8643,30,1,2,2,2,2,,1,2,,1
2021,131000352,942.006811872132,G2,2,1,55,G4,4,3,G2,Q1,D01,Q1,D01,204,204,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,960,960,,1,1,4,2,2,,,,,
2021,131000362,1467.91374574951,G2,1,5,43,G3,2,1,G2,Q1,D02,Q4,D07,35886,4750,0,0,31136,30000,30000,0,0,0,0,0,0,0,0,0,0,50,50,0,35886,1909,1,,1,1,3,1,2,,,,,
2021,131000372,756.901666509297,G2,2,2,65,G5,2,1,G2,Q2,D03,Q4,D07,32706,2196,0,0,30510,30000,30000,0,0,0,0,0,0,0,0,0,0,3768,3708,60,32706,2563,2388,,1,1,2,1,1,,,,,
2021,131100202,977.587732756008,G1,1,2,39,G2,1,1,G1,Q3,D05,Q2,D04,18873,1573,798,0,17300,17000,17000,0,6917,6917,5561,5561,0,0,0,0,900,487,319,168,11956,4685,3909,,1,7,4,2,1,,3,2,,2
2021,131100212,2523.8145021268,G1,1,3,49,G3,2,2,G2,Q4,D08,Q4,D07,31552,29835,0,23500,1717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31552,8693,5807,,1,1,4,1,2,,,,,
2021,131100242,864.746416896099,G1,1,2,72,G5,2,1,G2,Q3,D05,Q2,D03,9215,715,0,0,8500,8500,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,9215,4341,4335,,1,3,3,2,2,,,,,
2021,131100262,550.375543524323,G1,2,1,76,G5,4,1,G1,Q2,D03,Q5,D09,72600,2500,0,0,70100,68000,68000,0,310,310,0,0,0,0,0,0,0,0,0,0,72290,2441,2279,40,1,1,4,2,1,,3,2,,1
2021,131100302,981.910791870764,G2,1,2,66,G5,2,3,G1,Q3,D05,Q1,D02,3470,3170,0,2100,300,0,0,0,1600,1600,0,0,0,1600,1600,0,0,72,0,72,1870,4870,4684,,1,1,2,1,2,,2,2,,2
2021,131100312,246.756449855157,G2,2,1,54,G4,4,1,G1,Q3,D05,Q2,D04,19032,1932,0,0,17100,16900,8400,8500,8859,8859,6299,6299,0,1360,1360,0,0,556,290,266,10173,4056,3346,,3,1,4,2,1,,3,2,,3
2021,131100322,246.756449855157,G2,2,1,58,G4,4,1,G2,Q1,D02,Q2,D03,9228,590,0,0,8638,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,9228,1775,1549,,2,3,1,1,2,,,,,
2021,131100342,1369.00849460191,G2,1,3,37,G2,2,1,G1,Q3,D06,Q1,D02,8250,300,0,0,7950,7350,7350,0,4268,4268,3930,3930,0,300,300,0,0,587,512,75,3982,5655,5012,,1,1,2,2,1,,1,2,,2
2021,131100352,870.773768625802,G2,1,1,85,G5,3,5,G2,Q2,D03,Q3,D06,26400,16400,0,0,10000,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,26400,2474,1207,,2,1,1,2,2,,,,,
2021,131100362,441.946145247019,G2,1,2,55,G4,2,3,G2,Q3,D05,Q1,D01,130,130,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,4840,4633,,1,2,4,1,2,,,,,
2021,131100372,448.90753396565,G2,1,4,54,G4,4,1,G2,Q3,D05,Q2,D04,11155,755,0,0,10400,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,11155,4208,3835,,2,1,2,1,2,,,,,
2021,131100382,1303.68289807315,G2,1,4,41,G3,2,1,G2,Q5,D09,Q4,D08,48070,70,0,0,48000,45000,30000,15000,0,0,0,0,0,0,0,0,0,0,0,0,48070,9720,8140,,2,7,3,1,2,,,,,
2021,131700211,1705.58092481355,G1,1,4,50,G4,2,1,G1,Q4,D07,Q4,D07,51498,5584,0,0,45914,43500,43500,0,9353,9353,9353,9353,0,0,0,0,0,543,276,267,42145,7020,6399,,2,7,3,1,1,,1,2,,2
2021,131700221,805.503376335201,G1,2,1,80,G5,3,4,G2,Q1,D01,Q1,D01,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,749,680,,1,1,4,1,2,,,,,
2021,131700241,818.83147165576,G1,2,1,65,G5,3,3,G1,Q1,D01,Q1,D02,3484,3484,0,3000,0,0,0,0,385,385,50,0,0,0,0,0,0,246,240,6,3099,806,795,,1,1,4,2,1,,1,2,,2
2021,131700261,1779.06060757744,G1,1,3,69,G5,2,2,G1,Q5,D10,Q3,D06,28809,15800,4000,6000,13009,8500,0,6500,2000,2000,0,0,0,2000,2000,0,0,18840,18000,840,26809,12357,11059,,2,1,3,1,1,,1,2,,2
2021,131700271,1775.45890752059,G1,1,4,53,G4,2,1,G1,Q4,D07,Q5,D09,64883,13850,0,0,51033,49500,49500,0,1540,1540,1495,1495,0,0,0,0,0,1103,1084,19,63343,6262,5510,,2,7,3,1,1,,2,2,,2
2021,131700301,1010.4365869597,G2,1,3,55,G4,2,1,G1,Q5,D10,Q5,D09,78552,37350,13000,0,41202,36802,35000,1802,2124,2124,1976,1976,0,0,0,0,0,510,290,220,76428,16942,13806,20,1,4,3,2,1,,1,2,,1
2021,131700311,1175.07466903947,G2,1,4,50,G4,2,1,G1,Q5,D10,Q5,D10,208447,139237,48000,0,69210,49000,35000,14000,150,150,0,0,0,0,0,0,0,200,200,0,208297,17823,8372,20,1,1,3,1,1,,1,2,,1
2021,131700341,636.347906740192,G2,2,1,75,G5,3,5,G2,Q1,D01,Q1,D01,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1211,1189,,1,1,2,2,2,,,,,
2021,131700351,856.492662103177,G2,2,1,36,G2,1,2,G2,Q3,D06,Q2,D04,14596,13396,600,4500,1200,0,0,0,0,0,0,0,0,0,0,0,0,1020,1000,20,14596,5369,4411,,2,2,1,1,2,,,,,
2021,131700361,1130.77661145162,G2,1,4,50,G4,2,1,G1,Q5,D10,Q5,D09,108935,7335,0,0,101600,101000,60000,41000,17000,0,0,0,0,0,0,0,0,12,12,0,91935,12542,10402,,2,8,2,1,3,3,,,,
2021,131700381,1059.34765473676,G2,1,4,49,G3,2,1,G1,Q4,D07,Q4,D07,34103,12503,2400,0,21600,18000,10500,7500,500,500,0,0,0,0,0,0,0,3000,3000,0,33603,7261,6188,10,2,7,1,1,2,,2,2,,1
2021,131700391,1065.14040728314,G2,1,2,55,G4,2,1,G1,Q3,D06,Q3,D06,31543,2043,0,0,29500,28800,12000,16800,3700,2700,2700,2700,0,0,0,0,0,420,300,120,27843,5015,4460,,2,1,2,1,2,,2,2,,2
2021,131800211,1885.21486150303,G1,1,2,57,G4,2,2,G1,Q3,D06,Q3,D05,17475,17057,0,16000,418,0,0,0,1110,1110,1000,0,0,0,0,0,100,272,240,32,16365,5516,5018,40,2,1,4,1,1,,2,2,,1
2021,131800221,1087.21137596105,G1,1,2,69,G5,4,1,G1,Q2,D04,Q4,D08,51340,7840,0,0,43500,42000,42000,0,2200,2200,2200,2200,0,0,0,0,0,640,500,140,49140,3572,2788,40,2,1,2,1,2,,1,2,,1
