"조사연도","MD제공용_가구고유번호","가중값","수도권여부","가구주_성별코드","가구원수","가구주_만연령","가구주연령_10세단위코드","가구주_혼인상태코드","입주형태코드","부채보유여부","보완_소득5분위코드","보완_소득10분위코드","순자산5분위코드","순자산10분위코드","자산","자산_금융자산","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","보완_경상소득","보완_처분가능소득","원리금상환_생계부담_소득대비상환액비중","여유자금운용계획코드","금융자산투자운용방법코드","거주지주택가격전망코드","여유자금부동산투자여부","1년후금융부채규모전망코드","부채증가원인코드","1년전대비부채증감코드","원리금연체여부","30일이상원리금연체여부","원리금상환_생계부담정도코드"
2018,825200271,897.517245852594,G2,1,5,54,G4,2,1,G1,Q4,D07,Q3,D05,19432,5396,0,0,14036,13500,13500,0,430,430,430,430,0,0,0,0,0,320,266,54,19002,6679,6150,,,,,,,,,,,
2018,825200321,596.060757800288,G2,1,2,73,G5,2,5,G2,Q1,D02,Q3,D05,15810,310,0,0,15500,15500,0,15500,0,0,0,0,0,0,0,0,0,0,0,0,15810,1104,1088,,,,,,,,,,,
2018,825201221,863.806172543909,G2,1,2,79,G5,2,1,G1,Q1,D01,Q2,D04,10683,433,0,0,10250,10000,10000,0,100,100,0,0,0,100,100,0,0,0,0,0,10583,917,823,,,,,,,,,,,
2018,825501201,624.716491400801,G1,1,3,32,G2,2,2,G1,Q3,D06,Q3,D06,26330,24530,0,22000,1800,0,0,0,5000,5000,5000,0,0,0,0,0,0,150,0,150,21330,4722,3452,,,,,,,,,,,
2018,825501211,1005.85443763951,G2,1,3,46,G3,2,1,G1,Q4,D07,Q4,D07,42514,13544,0,0,28970,21000,20000,1000,7000,7000,5000,0,0,2000,2000,0,0,954,600,354,35514,6372,5372,,,,,,,,,,,
2018,825501251,925.729385328508,G2,1,2,68,G5,2,1,G2,Q2,D03,Q4,D07,29435,5264,0,0,24171,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,29435,2217,2036,,5,1,4,2,2,,,,,
2018,825503361,577.229225786269,G2,1,4,33,G2,2,2,G1,Q4,D08,Q3,D05,17642,13213,0,8950,4429,2300,0,0,2600,2600,2600,0,0,0,0,0,0,1136,1000,136,15042,8326,7045,,,,,,,,,,,
2018,825503391,756.106222077107,G2,1,4,48,G3,2,1,G1,Q4,D08,Q4,D08,42221,4421,0,0,37800,12000,11000,1000,5000,5000,0,0,0,5000,0,5000,0,40,0,40,37221,8392,7530,,,,,,,,,,,
2018,826200331,857.34854348479,G2,1,4,51,G4,2,1,G1,Q4,D07,Q5,D09,66506,17506,0,0,49000,45000,26000,19000,3000,0,0,0,0,0,0,0,0,0,0,0,63506,6051,5591,,,,,,,,,,,
2018,826501271,851.348042562373,G2,1,2,81,G5,2,1,G2,Q1,D01,Q2,D04,11018,18,0,0,11000,11000,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,11018,1029,1020,,1,1,4,2,2,,,,,
2018,826501281,1138.06855227964,G2,1,4,51,G4,2,1,G1,Q5,D10,Q5,D10,93360,6060,0,0,87300,86000,75000,11000,4000,4000,4000,4000,0,0,0,0,0,4830,4600,230,89360,13623,10227,,1,1,3,2,1,,1,2,,2
2018,826501291,1151.58250377573,G2,1,4,57,G4,2,1,G1,Q5,D10,Q5,D10,92010,23510,0,0,68500,66500,58000,8500,100,0,0,0,0,0,0,0,0,0,0,0,91910,13341,11281,,1,1,2,1,2,,,,,
2018,826503321,683.563626654723,G2,1,3,68,G5,2,1,G1,Q4,D08,Q3,D05,19331,6941,0,0,12390,10000,10000,0,4800,4800,2800,0,0,2000,2000,0,0,2126,1900,226,14531,7515,6141,,,,,,,,,,,
2018,826503331,571.022507807151,G2,1,1,45,G3,1,3,G1,Q5,D09,Q3,D06,20850,4050,0,300,16800,15000,0,15000,800,800,0,0,0,800,0,800,0,237,200,37,20050,9169,7363,20,2,1,2,1,2,,3,2,,1
2018,826503341,595.688621625475,G2,1,1,42,G3,1,2,G1,Q4,D07,Q1,D02,6670,6170,3000,1500,500,0,0,0,3100,3100,3100,0,0,0,0,0,0,2040,1900,140,3570,6090,4952,30,1,8,4,1,1,,3,2,,1
2018,827200381,751.85904309745,G2,1,2,55,G4,2,1,G2,Q5,D10,Q4,D08,47650,25650,600,0,22000,19000,13000,6000,0,0,0,0,0,0,0,0,0,0,0,0,47650,12594,9479,,,,,,,,,,,
2018,827501201,812.965015819493,G2,1,1,54,G4,4,3,G1,Q2,D04,Q1,D01,310,310,0,300,0,0,0,0,4500,4500,0,0,0,0,0,0,0,535,500,35,-4190,3130,3094,,,,,,,,,,,
2018,827501221,1057.45543575163,G2,1,4,53,G4,2,5,G1,Q5,D10,Q5,D10,179182,5582,0,0,173600,157500,0,157500,82120,50120,50000,0,0,0,0,0,0,32855,29300,3555,97062,15414,7969,,,,,,,,,,,
2018,827501231,952.391735111253,G2,2,3,51,G4,4,3,G1,Q1,D02,Q1,D02,3139,3139,0,200,0,0,0,0,200,200,0,0,0,0,0,0,0,60,60,0,2939,1782,1696,,3,1,2,1,2,,3,2,,3
2018,827503341,597.935798711368,G2,2,1,63,G5,3,5,G2,Q1,D02,Q1,D01,236,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,1714,1668,,5,1,4,2,2,,,,,
2018,827503351,573.370832261681,G2,1,2,66,G5,2,1,G1,Q5,D09,Q5,D10,119330,14330,0,0,105000,100000,35000,65000,2100,0,0,0,0,0,0,0,0,0,0,0,117230,9831,9048,,1,3,2,2,2,,,,,
2018,827503361,596.607887817922,G2,1,2,60,G5,2,1,G1,Q5,D10,Q5,D09,65705,21155,0,0,44550,42000,40000,2000,800,0,0,0,0,0,0,0,0,0,0,0,64905,14905,12143,,1,1,2,2,2,,,,,
2018,827503371,702.984530493115,G2,1,4,51,G4,2,2,G1,Q5,D10,Q5,D09,61034,43734,2140,10000,17300,14500,0,11500,1500,1500,0,0,0,500,0,500,0,2020,1860,160,59534,15566,12954,10,2,1,1,1,3,1,2,2,,1
2018,827503381,867.539704421537,G2,1,5,35,G2,2,1,G1,Q1,D02,Q3,D05,27596,8096,0,0,19500,17000,17000,0,11686,11686,9686,9686,0,2000,2000,0,0,870,414,456,15910,1556,640,,3,3,2,2,1,,3,1,2,3
2018,827503391,232.834059415888,G2,1,2,64,G5,2,3,G1,Q2,D03,Q1,D01,2400,2400,0,2000,0,0,0,0,4400,4400,0,0,0,0,0,0,0,0,0,0,-2000,2034,1957,10,2,1,4,1,2,,2,2,,1
2018,828200291,1052.61628036981,G2,1,5,44,G3,2,1,G2,Q5,D09,Q5,D09,60548,20718,0,0,39830,37000,37000,0,0,0,0,0,0,0,0,0,0,0,0,0,60548,9273,7996,,,,,,,,,,,
2018,828200321,795.411190206375,G2,2,3,54,G4,4,1,G1,Q4,D08,Q4,D07,33900,15860,0,0,18040,17500,17500,0,30,30,0,0,0,0,0,0,0,240,240,0,33870,7393,6702,,,,,,,,,,,
2018,828503301,662.463559301048,G2,2,2,71,G5,3,3,G1,Q2,D03,Q1,D01,2760,2760,0,2000,0,0,0,0,2856,2856,2856,0,0,0,0,0,0,120,72,48,-96,1962,1914,,1,3,2,2,2,,1,2,,2
2018,829200201,1029.59526952448,G2,2,4,55,G4,2,1,G1,Q5,D10,Q5,D10,158082,102882,11700,0,55200,53000,40000,13000,5300,4800,0,0,0,4800,4800,0,0,4558,4348,210,152782,16790,13584,,,,,,,,,,,
2018,829200301,862.952957964932,G2,1,2,64,G5,2,1,G1,Q4,D07,Q4,D08,47225,25303,4300,0,21922,18400,5000,13400,4980,4980,1000,0,0,3980,0,3980,0,3253,3020,233,42245,6254,5635,,,,,,,,,,,
2018,829200361,870.208108840526,G2,1,2,73,G5,2,1,G2,Q2,D03,Q2,D04,13613,5776,0,0,7837,7000,5000,2000,0,0,0,0,0,0,0,0,0,0,0,0,13613,2237,2162,,2,1,2,1,2,,,,,
2018,830200221,1648.90627271863,G1,1,2,69,G5,2,1,G1,Q2,D03,Q3,D05,21678,1528,0,0,20150,20000,20000,0,6800,6800,6800,5000,0,0,0,0,0,1040,760,280,14878,2024,1677,,,,,,,,,,,
2018,830200261,1425.82160137658,G1,1,3,63,G5,2,1,G1,Q4,D07,Q4,D07,40875,9560,100,0,31315,28000,28000,0,8000,0,0,0,0,0,0,0,0,0,0,0,32875,5700,5334,,,,,,,,,,,
2018,830200281,952.236908488255,G1,1,2,74,G5,2,5,G1,Q2,D03,Q3,D06,21142,6092,0,0,15050,15000,0,15000,300,0,0,0,0,0,0,0,0,3980,3800,180,20842,2521,1956,,,,,,,,,,,
2018,830200291,1340.52598649848,G1,1,1,58,G4,3,4,G1,Q1,D01,Q1,D01,726,322,0,0,404,0,0,0,1020,1020,0,0,0,900,900,0,120,0,0,0,-294,252,206,,,,,,,,,,,
2018,830200361,1173.46295956271,G2,1,2,50,G4,2,1,G1,Q2,D04,Q3,D05,23613,9393,1440,0,14220,14000,14000,0,7000,7000,7000,7000,0,0,0,0,0,700,500,200,16613,3495,1966,,3,1,2,2,1,,1,2,,2
2018,830200371,728.910238007399,G2,2,2,47,G3,4,3,G2,Q2,D03,Q1,D02,2110,1510,0,500,600,0,0,0,0,0,0,0,0,0,0,0,0,140,130,10,2110,2579,2356,,2,1,2,1,1,,,,,
2018,830201251,854.701846098491,G1,1,2,49,G3,2,3,G2,Q2,D04,Q2,D03,5320,4240,0,500,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5320,3236,2850,,2,1,4,1,2,,,,,
2018,830502201,449.686911779809,G1,1,1,47,G3,4,3,G1,Q2,D03,Q1,D01,4204,3704,0,700,500,0,0,0,4547,4547,4547,0,0,0,0,0,0,0,0,0,-343,2519,2404,15,2,1,3,1,3,9,3,2,,1
2018,830504311,938.19763255668,G2,1,2,59,G4,2,1,G1,Q3,D05,Q3,D06,22980,1280,0,0,21700,8400,3000,5400,300,300,0,0,0,300,0,300,0,857,800,57,22680,4165,3645,,,,,,,,,,,
2018,830504361,1130.88741054551,G2,1,1,81,G5,3,5,G1,Q1,D02,Q2,D03,8285,3350,1000,0,4935,0,0,0,40,40,0,0,0,0,0,0,0,300,300,0,8245,1409,1367,,2,3,2,1,2,,3,2,,2
2018,830504381,1204.07508922558,G2,1,2,67,G5,2,1,G2,Q1,D02,Q2,D03,7850,500,0,0,7350,7200,5000,2200,0,0,0,0,0,0,0,0,0,0,0,0,7850,1750,1708,,,,,,,,,,,
2018,830600231,1430.91624127531,G1,1,3,55,G4,2,1,G1,Q3,D06,Q4,D07,36395,2580,0,0,33815,32000,32000,0,8000,8000,8000,8000,0,0,0,0,0,5680,5500,180,28395,5235,4193,,,,,,,,,,,
2018,830600261,952.607090995909,G1,1,3,36,G2,2,3,G1,Q2,D03,Q1,D02,4370,3170,0,1000,1200,0,0,0,2000,2000,0,0,0,2000,2000,0,0,333,300,33,2370,2597,2388,,,,,,,,,,,
2018,830600271,933.227742986203,G1,2,1,26,G1,1,2,G2,Q1,D01,Q2,D03,6545,6500,0,5500,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6545,549,515,,,,,,,,,,,
2018,830600291,1567.22558328501,G1,1,5,56,G4,2,1,G1,Q5,D10,Q3,D05,18380,6080,0,0,12300,12000,12000,0,1300,1300,1300,1300,0,0,0,0,0,1730,1640,90,17080,16830,14583,,,,,,,,,,,
2018,830600311,748.501094210343,G2,2,2,57,G4,2,5,G1,Q2,D03,Q3,D05,19194,14114,0,0,5080,0,0,0,500,500,500,0,0,0,0,0,0,540,500,40,18694,2402,2129,,1,1,2,1,1,,1,2,,2
2018,830600321,325.098372174823,G2,2,4,57,G4,2,1,G1,Q5,D10,Q5,D09,68520,7520,0,0,61000,58000,33000,10000,9480,9480,9480,0,9480,0,0,0,0,0,0,0,59040,19364,18175,,1,1,1,2,1,,2,2,,2
2018,830600331,809.188826253985,G2,1,1,61,G5,4,1,G2,Q2,D04,Q2,D04,9334,1984,700,0,7350,7000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,9334,2873,2329,,1,1,2,2,2,,,,,
2018,830600351,844.933236518426,G2,2,1,65,G5,3,3,G1,Q1,D02,Q1,D02,2345,2256,0,200,89,0,0,0,215,215,0,0,0,0,0,0,0,85,85,0,2130,1642,588,,1,3,2,2,2,,1,2,,2
2018,830600361,848.878152065789,G2,1,1,34,G2,1,3,G1,Q2,D04,Q2,D03,5610,5310,0,100,300,0,0,0,80,80,0,0,0,0,0,0,0,90,90,0,5530,3273,2855,10,1,4,3,1,2,,2,2,,1
2018,830600371,823.710122508591,G2,1,2,59,G4,3,1,G2,Q5,D09,Q4,D08,50683,22283,6200,0,28400,28000,18000,10000,0,0,0,0,0,0,0,0,0,0,0,0,50683,10059,8928,,1,8,1,2,2,,,,,
2018,830700201,1031.65011019234,G1,1,3,59,G4,4,2,G2,Q2,D04,Q1,D02,3000,2200,0,2000,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3587,3349,,,,,,,,,,,
2018,830700221,951.567611239103,G1,1,1,59,G4,1,3,G1,Q1,D02,Q1,D01,1860,1810,0,1400,50,0,0,0,1000,1000,0,0,0,0,0,0,1000,30,0,30,860,1625,1593,,,,,,,,,,,
2018,830700231,953.416037249317,G1,1,2,75,G5,2,1,G2,Q1,D02,Q3,D06,26700,10700,0,0,16000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,26700,1330,1311,,,,,,,,,,,
2018,830700241,1258.24167706578,G1,1,3,62,G5,2,1,G1,Q5,D09,Q5,D10,106960,8860,0,0,98100,86000,23000,63000,24600,22600,22600,6000,16600,0,0,0,0,3052,1970,1082,82360,8980,7319,,,,,,,,,,,
2018,830700251,802.49523296762,G1,2,2,63,G5,4,1,G1,Q3,D05,Q2,D04,13663,2876,0,0,10787,10500,10500,0,500,500,500,500,0,0,0,0,0,360,320,40,13163,4189,3957,,,,,,,,,,,
2018,830700261,1016.97109675037,G1,1,3,27,G1,2,1,G1,Q3,D05,Q2,D03,11354,490,0,0,10864,9000,9000,0,6300,6300,5800,5800,0,500,500,0,0,877,700,177,5054,3907,3412,,,,,,,,,,,
2018,830700281,1391.99487109114,G1,1,4,38,G2,2,5,G1,Q2,D03,Q2,D03,9170,7970,4000,0,1200,0,0,0,340,340,0,0,0,0,0,0,0,2400,2400,0,8830,1923,1722,,,,,,,,,,,
2018,830700291,1863.10104376209,G1,1,4,50,G4,2,1,G2,Q4,D07,Q4,D07,27751,6247,0,0,21504,21000,21000,0,0,0,0,0,0,0,0,0,0,20,20,0,27751,6727,4589,,,,,,,,,,,
2018,830700301,601.772382147011,G2,1,2,79,G5,2,1,G2,Q1,D02,Q3,D05,19120,5800,200,0,13320,13320,12000,1320,0,0,0,0,0,0,0,0,0,0,0,0,19120,1498,1465,,,,,,,,,,,
2018,830700331,598.179474863593,G2,1,1,82,G5,3,5,G2,Q2,D04,Q2,D03,6500,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,2841,2720,,,,,,,,,,,
2018,830700341,754.422295567511,G2,1,3,70,G5,2,1,G1,Q3,D05,Q5,D10,80800,47900,16000,0,32900,31000,10000,21000,150,150,0,0,0,0,0,0,0,600,600,0,80650,3879,3451,,,,,,,,,,,
2018,830700351,602.319780985569,G2,1,1,57,G4,3,1,G2,Q2,D03,Q4,D08,49092,19592,0,0,29500,29000,25000,4000,0,0,0,0,0,0,0,0,0,1200,1200,0,49092,2166,1950,,,,,,,,,,,
2018,830700371,605.26941907408,G2,2,1,51,G4,4,1,G1,Q1,D02,Q4,D08,66485,7779,1440,0,58706,58000,11000,47000,23150,8150,8000,0,8000,0,0,0,0,3787,3370,417,43335,1120,-558,,,,,,,,,,,
2018,830700381,550.696787237676,G2,2,1,57,G4,3,1,G1,Q3,D06,Q5,D09,89005,5405,0,0,83600,78000,35000,43000,25480,23480,23480,14000,9480,0,0,0,0,70,70,0,63525,4504,3755,,,,,,,,,,,
2018,830800201,1203.00334105717,G1,1,4,37,G2,2,2,G1,Q4,D08,Q2,D03,17688,17068,0,16000,620,0,0,0,12100,12100,10000,0,0,2000,0,2000,0,191,60,131,5588,6808,6117,,,,,,,,,,,
2018,830800211,762.167998961477,G1,2,2,27,G1,1,5,G2,Q2,D03,Q1,D02,1632,1632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632,2638,2440,,,,,,,,,,,
2018,830800221,719.128624938352,G1,2,1,84,G5,3,2,G2,Q1,D01,Q1,D02,2503,2503,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2503,318,317,,4,1,4,2,2,,,,,
2018,830800231,1059.02608600986,G1,1,4,46,G3,2,1,G1,Q4,D07,Q4,D07,36481,5897,0,0,30584,30000,30000,0,8000,8000,8000,0,2700,0,0,0,0,2299,2000,299,28481,5566,4397,30,3,10,4,2,1,,1,2,,1
2018,830800251,1203.00334105717,G1,1,4,61,G5,2,1,G1,Q5,D09,Q5,D09,71740,29740,14000,0,42000,42000,30000,0,700,700,0,0,0,0,0,0,0,224,224,0,71040,10018,7988,20,1,1,1,1,2,,1,2,,1
2018,830800261,1203.00334105717,G1,1,4,58,G4,2,1,G1,Q5,D10,Q3,D06,34200,550,0,0,33650,31000,31000,0,9172,9172,9172,9172,0,0,0,0,0,1200,828,372,25028,15181,11427,,3,1,4,2,1,,1,2,,3
2018,830800271,997.862117258736,G1,1,5,47,G3,2,1,G1,Q5,D10,Q5,D10,268534,204834,198640,0,63700,54000,54000,0,31652,31652,31637,0,0,0,0,0,0,1063,288,775,236882,50390,37777,20,1,8,1,2,1,,3,2,,1
2018,830800281,719.128624938352,G1,1,1,24,G1,1,3,G1,Q1,D02,Q1,D02,2550,2550,0,200,0,0,0,0,700,700,700,0,0,0,0,0,0,226,200,26,1850,1729,1604,,,,,,,,,,,
2018,830800291,1203.00334105717,G1,1,4,49,G3,2,1,G1,Q5,D10,Q5,D10,255200,48700,6500,0,206500,206000,39000,167000,102806,69806,69806,29806,40000,0,0,0,0,2473,1009,1464,152394,12760,9037,,,,,,,,,,,
2018,830800311,799.388906462255,G2,1,4,57,G4,2,1,G1,Q5,D10,Q5,D09,64790,3340,0,0,61450,60000,60000,0,6000,0,0,0,0,0,0,0,0,0,0,0,58790,19216,15754,,1,1,2,2,2,,,,,
2018,830800321,575.310326420675,G2,1,2,78,G5,2,1,G1,Q2,D03,Q5,D10,130580,50630,3000,0,79950,78350,16000,62350,500,0,0,0,0,0,0,0,0,0,0,0,130080,2443,1293,,,,,,,,,,,
2018,830800331,921.240649676849,G2,1,5,44,G3,2,5,G1,Q4,D08,Q3,D05,17393,14603,0,0,2790,0,0,0,500,500,0,0,0,500,0,500,0,36,0,36,16893,7023,5468,,,,,,,,,,,
2018,830800341,758.353431333963,G2,1,4,49,G3,2,1,G1,Q4,D08,Q3,D05,15708,3665,0,0,12043,11000,11000,0,97,97,0,0,0,0,0,0,0,130,130,0,15611,7705,6805,,,,,,,,,,,
2018,830800351,692.622257456477,G2,2,3,73,G5,3,1,G2,Q1,D02,Q1,D02,2060,60,0,0,2000,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,2060,1392,1371,,1,1,3,1,2,,,,,
2018,830800361,542.822743168787,G2,2,1,79,G5,3,1,G1,Q1,D01,Q1,D01,1020,20,0,0,1000,1000,1000,0,3000,3000,3000,0,0,0,0,0,0,0,0,0,-1980,988,976,,3,1,4,2,2,,3,1,1,3
2018,830800371,545.777601610464,G2,1,2,36,G2,2,1,G1,Q2,D04,Q3,D05,22370,5270,0,0,17100,12800,12800,0,7420,7420,7420,7420,0,0,0,0,0,745,604,141,14950,3462,3027,,,,,,,,,,,
2018,830800381,807.115867584423,G2,1,4,49,G3,2,2,G1,Q5,D09,Q5,D09,90520,37970,13185,16500,52550,45500,0,31000,26150,150,0,0,0,0,0,0,0,0,0,0,64370,10688,9234,,,,,,,,,,,
2018,830800391,799.388906462255,G2,1,4,53,G4,2,3,G1,Q4,D08,Q2,D04,12955,5623,0,5000,7332,0,0,0,150,150,0,0,0,150,150,0,0,12,0,12,12805,8032,7446,,,,,,,,,,,
2018,831200221,1179.84379942285,G1,1,3,42,G3,2,1,G1,Q5,D09,Q4,D08,48800,11800,200,0,37000,36000,31000,0,10100,10100,10000,10000,0,0,0,0,0,1360,1000,360,38700,10444,8423,,,,,,,,,,,
2018,831200311,1390.58454088202,G2,1,5,58,G4,2,1,G2,Q5,D10,Q3,D05,17269,8949,0,0,8320,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,17269,12363,10398,,1,1,1,2,2,,,,,
2018,831600221,1488.43115303352,G1,1,4,45,G3,2,1,G1,Q4,D08,Q4,D07,47147,10320,2500,0,36827,35000,35000,0,10500,10500,8500,8500,0,2000,0,2000,0,651,300,351,36647,7175,5322,,,,,,,,,,,
2018,831600231,1111.52032169708,G1,1,4,61,G5,2,1,G1,Q2,D04,Q5,D10,103987,260,0,0,103727,103000,43000,60000,500,500,0,0,0,500,500,0,0,500,500,0,103487,3516,2838,,,,,,,,,,,
2018,831600251,1296.85097887006,G1,1,2,50,G4,2,3,G1,Q5,D09,Q2,D03,10511,5511,0,500,5000,0,0,0,4936,4936,0,0,0,1800,1800,0,2236,3905,3493,412,5575,8654,8000,,,,,,,,,,,
2018,831600261,945.103743477726,G1,2,1,69,G5,3,5,G2,Q1,D02,Q1,D01,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1139,1138,,,,,,,,,,,
2018,831600271,988.551087754448,G1,2,2,70,G5,2,1,G2,Q1,D02,Q3,D05,15140,3100,0,0,12040,9000,5000,4000,0,0,0,0,0,0,0,0,0,180,170,10,15140,1320,964,,,,,,,,,,,
2018,831600281,1061.20102450074,G1,2,2,71,G5,3,1,G1,Q2,D04,Q2,D04,10316,316,0,0,10000,10000,10000,0,1000,1000,1000,1000,0,0,0,0,0,162,100,62,9316,3057,2959,,,,,,,,,,,
2018,831600301,875.581814445591,G2,1,4,55,G4,2,1,G1,Q5,D09,Q5,D09,62478,3935,120,0,58543,52000,20000,32000,10000,10000,10000,0,10000,0,0,0,0,949,448,501,52478,9332,7617,,2,7,3,1,2,,1,2,,2
2018,831600321,744.528682402731,G2,1,2,74,G5,2,5,G1,Q1,D02,Q1,D02,2395,2325,100,0,70,0,0,0,1100,1100,500,0,0,600,600,0,0,350,300,50,1295,1381,1180,,5,2,1,2,3,9,3,2,,2
2018,831600331,741.604935815895,G2,2,2,63,G5,2,1,G2,Q1,D02,Q1,D02,3548,548,0,0,3000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,3548,1749,1694,,1,1,2,2,2,,,,,
2018,831700201,1306.86414212384,G1,1,3,39,G2,2,1,G1,Q4,D08,Q3,D06,40158,6710,0,0,33448,32000,32000,0,16500,16500,15000,15000,0,1500,0,1500,0,5980,5500,480,23658,6820,5619,,,,,,,,,,,
2018,831700211,838.291572119924,G1,1,1,67,G5,4,1,G1,Q2,D03,Q5,D09,59860,260,0,0,59600,59000,29000,30000,2000,0,0,0,0,0,0,0,0,0,0,0,57860,1871,1471,,,,,,,,,,,
2018,831700221,596.46155396241,G1,2,3,47,G3,4,2,G1,Q2,D04,Q1,D02,2451,2451,0,720,0,0,0,0,100,100,100,0,0,0,0,0,0,6,0,6,2351,2691,2655,,,,,,,,,,,
2018,831700231,1182.59368324024,G1,1,3,68,G5,2,1,G1,Q5,D09,Q2,D04,12850,3300,0,0,9550,7000,7000,0,100,100,0,0,0,0,0,0,0,300,300,0,12750,9791,7911,,,,,,,,,,,
2018,831700241,792.672233552845,G1,1,1,69,G5,1,3,G2,Q1,D01,Q1,D01,730,730,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,686,686,,,,,,,,,,,
2018,831700291,1490.48814607912,G1,1,3,60,G5,2,1,G2,Q4,D08,Q5,D09,55991,8620,0,0,47371,46000,46000,0,0,0,0,0,0,0,0,0,0,20,20,0,55991,6804,5662,,,,,,,,,,,
2018,831700311,1129.87846835997,G2,1,3,41,G3,2,3,G1,Q2,D04,Q1,D02,4787,4787,0,1000,0,0,0,0,284,284,0,0,0,0,0,0,284,103,83,20,4503,3473,3385,,1,1,2,2,1,,1,2,,2
2018,831700331,655.798794285967,G2,1,1,69,G5,3,3,G2,Q1,D01,Q1,D01,632,632,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,958,956,,1,2,4,2,2,,,,,
2018,831700341,778.668403739334,G2,2,3,48,G3,4,1,G2,Q2,D04,Q2,D04,10220,1920,0,0,8300,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,10220,3145,2798,,,,,,,,,,,
2018,831700361,609.762806780225,G2,1,1,31,G2,1,3,G1,Q3,D05,Q1,D01,3400,3400,0,200,0,0,0,0,4700,4700,0,0,0,4700,4700,0,0,100,0,100,-1300,4101,3546,,,,,,,,,,,
2018,831700371,1120.38865809056,G2,1,6,43,G3,2,1,G1,Q5,D10,Q5,D10,90598,29526,500,0,61072,10000,10000,0,100,100,0,0,0,0,0,0,0,7110,7000,110,90498,17070,15697,,3,2,1,1,2,,2,2,,2
2018,831700381,553.047010509337,G2,2,1,64,G5,3,1,G2,Q2,D03,Q3,D05,18148,3648,1500,0,14500,14500,14500,0,0,0,0,0,0,0,0,0,0,90,90,0,18148,2091,1942,,1,1,2,2,3,9,,,,
2018,831700391,635.748559627791,G2,1,2,66,G5,2,1,G2,Q5,D09,Q4,D07,30394,1094,0,0,29300,29000,14000,15000,0,0,0,0,0,0,0,0,0,0,0,0,30394,10180,9680,,1,3,1,1,2,,,,,
2018,831800201,865.786651820949,G1,1,2,78,G5,2,1,G2,Q2,D03,Q4,D07,36200,2200,0,0,34000,34000,34000,0,0,0,0,0,0,0,0,0,0,0,0,0,36200,2211,2132,,,,,,,,,,,
2018,831800221,1203.00334105717,G1,1,4,48,G3,2,1,G2,Q4,D08,Q3,D06,22295,2995,0,0,19300,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,22295,8240,7307,,1,1,1,2,3,8,,,,
2018,831800241,719.128624938352,G1,2,1,79,G5,3,1,G2,Q1,D01,Q2,D03,6060,60,0,0,6000,6000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,6060,617,609,,5,1,4,2,2,,,,,
2018,831800261,816.895966850279,G1,2,1,27,G1,1,3,G1,Q2,D03,Q1,D01,2446,2446,0,500,0,0,0,0,1803,1803,0,0,0,1800,1800,0,0,375,375,0,643,1957,1776,,3,1,2,2,1,,1,1,1,3
2018,831800271,1203.00334105717,G1,1,4,37,G2,2,2,G1,Q3,D05,Q1,D02,9520,9020,0,9000,500,0,0,0,5000,5000,5000,0,0,0,0,0,0,130,0,130,4520,3662,3160,,2,3,1,1,3,8,2,2,,2
2018,831800281,1042.32981352994,G1,1,3,48,G3,2,1,G1,Q4,D07,Q3,D06,34730,4500,0,0,30230,30000,18000,12000,12000,12000,12000,12000,0,0,0,0,0,1200,0,1200,22730,6145,3999,,,,,,,,,,,
